0	1
Robert_Baden-Powell,_1st_Baron_Baden-Powell	South_Africa
Robert_Baden-Powell,_1st_Baron_Baden-Powell	Stockholm
Robert_Baden-Powell,_1st_Baron_Baden-Powell	World_War_I
Robert_Baden-Powell,_1st_Baron_Baden-Powell	World_War_II
Robert_Baden-Powell,_1st_Baron_Baden-Powell	Zulu
Robert_Boyle	Bible
Robert_Boyle	British_East_India_Company
Robert_Boyle	Charles_II_of_England
Robert_Boyle	Chemistry
Robert_Boyle	Christianity
Robert_Boyle	Dorset
Robert_Boyle	England
Robert_Boyle	Geneva
Robert_Boyle	Gold
Robert_Boyle	Henry_IV_of_England
Robert_Boyle	Ireland
Robert_Boyle	Latin
Robert_Boyle	London
Robert_Boyle	Mercury_(element)
Robert_Boyle	Oxford
Robert_Boyle	Physics
Robert_Boyle	Silver
Robert_Boyle	Sound
Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury	Benjamin_Disraeli,_1st_Earl_of_Beaconsfield
Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury	British_House_of_Commons
Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury	England
Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury	Order_of_the_Garter
Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury	Pound_sterling
Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury	Privy_Council_of_the_United_Kingdom
Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury	Royal_Navy
Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury	Scramble_for_Africa
Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury	Second_Boer_War
Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury	Victoria_of_the_United_Kingdom
Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury	William_Ewart_Gladstone
Robert_Oppenheimer	Albert_Einstein
Robert_Oppenheimer	California
Robert_Oppenheimer	Cambridge
Robert_Oppenheimer	Cornell_University
Robert_Oppenheimer	Dwight_D._Eisenhower
Robert_Oppenheimer	English_language
Robert_Oppenheimer	Europe
Robert_Oppenheimer	Germany
Robert_Oppenheimer	Japan
Robert_Oppenheimer	John_F._Kennedy
Robert_Oppenheimer	Linus_Pauling
Robert_Oppenheimer	Mexico
Robert_Oppenheimer	Netherlands
Robert_Oppenheimer	Neutron
Robert_Oppenheimer	Nuclear_weapon
Robert_Oppenheimer	Physics
Robert_Oppenheimer	Quantum_mechanics
Robert_Oppenheimer	Radar
Robert_Oppenheimer	Sanskrit
Robert_Oppenheimer	Switzerland
Robert_Oppenheimer	T._S._Eliot
Robert_Oppenheimer	Thermodynamics
Robert_Oppenheimer	Trinity_test
Robert_Oppenheimer	Tuberculosis
Robert_Oppenheimer	United_Nations
Robert_Oppenheimer	United_States
Robert_Oppenheimer	Wernher_von_Braun
Robert_Oppenheimer	World_War_I
Robert_Oppenheimer	World_War_II
Robert_Owen	Anarchism
Robert_Owen	Business
Robert_Owen	Cooperative
Robert_Owen	Edinburgh
Robert_Owen	Hampshire
Robert_Owen	Ireland
Robert_Owen	Manchester
Robert_Owen	Napoleonic_Wars
Robert_Owen	Socialism
Robert_Owen	United_States
Robert_Owen	United_States_Congress
Robert_Peel	Arthur_Wellesley,_1st_Duke_of_Wellington
Robert_Peel	Benjamin_Disraeli,_1st_Earl_of_Beaconsfield
Robert_Peel	British_House_of_Commons
Robert_Peel	Canada
Robert_Peel	Church_of_England
Robert_Peel	David_Cameron
Robert_Peel	England
Robert_Peel	Glasgow
Robert_Peel	Gordon_Brown
Robert_Peel	Harold_Macmillan
Robert_Peel	Harold_Wilson
Robert_Peel	Ireland
Robert_Peel	London
Robert_Peel	Margaret_Thatcher
Robert_Peel	Napoleonic_Wars
Robert_Peel	Parliament_of_the_United_Kingdom
Robert_Peel	Police
Robert_Peel	Prime_Minister_of_the_United_Kingdom
Robert_Peel	Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury
Robert_Peel	Scotland
Robert_Peel	Stanley_Baldwin
Robert_Peel	Tony_Blair
Robert_Peel	Victoria_of_the_United_Kingdom
Robert_Peel	William_Ewart_Gladstone
Robert_Peel	William_IV_of_the_United_Kingdom
Robert_Peel	Winston_Churchill
Robert_Schumann	Berlin
Robert_Schumann	Düsseldorf
Robert_Schumann	Felix_Mendelssohn
Robert_Schumann	Frédéric_Chopin
Robert_Schumann	Franz_Schubert
Robert_Schumann	Niccolò_Paganini
Robert_Schumann	Prague
Robert_Schumann	Vienna
Robert_Schumann	Wolfgang_Amadeus_Mozart
Robert_Stephenson	England
Robert_Stephenson	Film
Robert_Stephenson	Isambard_Kingdom_Brunel
Robert_Stephenson	Liverpool_and_Manchester_Railway
Robert_Stephenson	London
Robert_Stephenson	Newcastle_upon_Tyne
Robert_Stephenson	Rail_transport
Robert_Stephenson	Rainhill_Trials
Robert_Stephenson	Westminster_Abbey
Robinson_Crusoe	Africa
Robinson_Crusoe	Barley
Robinson_Crusoe	Boat
Robinson_Crusoe	Brazil
Robinson_Crusoe	British_Empire
Robinson_Crusoe	Chile
Robinson_Crusoe	Country
Robinson_Crusoe	Crime
Robinson_Crusoe	Domestic_goat
Robinson_Crusoe	England
Robinson_Crusoe	English_language
Robinson_Crusoe	France
Robinson_Crusoe	God
Robinson_Crusoe	James_Joyce
Robinson_Crusoe	Jean-Jacques_Rousseau
Robinson_Crusoe	Novel
Robinson_Crusoe	Pottery
Robinson_Crusoe	Scotland
Robinson_Crusoe	Slavery
Robinson_Crusoe	Spain
Roche_limit	Astronomy
Roche_limit	Comet
Roche_limit	Earth
Roche_limit	Gravitation
Roche_limit	Mercury_(planet)
Roche_limit	Moon
Roche_limit	Solar_System
Roche_limit	Sphere
Roche_limit	Sun
Rock_Bunting	Africa
Rock_Bunting	Animal
Rock_Bunting	Asia
Rock_Bunting	Binomial_nomenclature
Rock_Bunting	Bird
Rock_Bunting	Bird_migration
Rock_Bunting	Carolus_Linnaeus
Rock_Bunting	Chordate
Rock_Bunting	Europe
Rock_Bunting	Himalayas
Rock_Pigeon	Amsterdam
Rock_Pigeon	Bird_migration
Rock_Pigeon	Chicago
Rock_Pigeon	Chordate
Rock_Pigeon	Cubism
Rock_Pigeon	Dove
Rock_Pigeon	Europe
Rock_Pigeon	Hawk
Rock_Pigeon	Ireland
Rock_Pigeon	Istanbul
Rock_Pigeon	Italy
Rock_Pigeon	London
Rock_Pigeon	Montreal
Rock_Pigeon	Peregrine_Falcon
Rock_Pigeon	Pollution
Rock_Pigeon	Scientific_classification
Rock_Pigeon	Sydney
Rock_Pigeon	Trafalgar_Square
Rock_Pigeon	Wood_Pigeon
Rock_of_Gibraltar	Atlantic_Ocean
Rock_of_Gibraltar	Jamaica
Rock_of_Gibraltar	Jurassic
Rock_of_Gibraltar	Mediterranean_Sea
Rock_of_Gibraltar	Plate_tectonics
Rockall	Atlantic_Ocean
Rockall	BBC
Rockall	British_Empire
Rockall	Copenhagen
Rockall	Dublin
Rockall	Dundee
Rockall	Elizabeth_II_of_the_United_Kingdom
Rockall	Faroe_Islands
Rockall	Folklore
Rockall	Nuclear_weapon
Rockall	Outer_Hebrides
Rockall	Republic_of_Ireland
Rockall	Royal_Navy
Rockall	Scotland
Rockall	Union_Flag
Rockall	United_Kingdom
Rockall	United_Nations
Rockall	United_States
Rocky_Mountains	Agriculture
Rocky_Mountains	Arctic
Rocky_Mountains	Arctic_Ocean
Rocky_Mountains	Atlantic_Ocean
Rocky_Mountains	Benjamin_Harrison
Rocky_Mountains	Crow
Rocky_Mountains	English_language
Rocky_Mountains	Fish
Rocky_Mountains	Great_Salt_Lake
Rocky_Mountains	Igneous_rock
Rocky_Mountains	Lead
Rocky_Mountains	Metamorphic_rock
Rocky_Mountains	Mexico
Rocky_Mountains	Mining
Rocky_Mountains	Missouri_River
Rocky_Mountains	Molybdenum
Rocky_Mountains	Moss
Rocky_Mountains	Natural_gas
Rocky_Mountains	Pacific_Ocean
Rocky_Mountains	Petroleum
Rocky_Mountains	Precambrian
Rocky_Mountains	Salt_Lake_City,_Utah
Rocky_Mountains	Silver
Rocky_Mountains	Skiing
Rocky_Mountains	Spanish_language
Rocky_Mountains	Theodore_Roosevelt
Rocky_Mountains	United_States
Rocky_Mountains	Yellowstone_National_Park
Rocky_Mountains	Zinc
Rococo	18th_century
Rococo	Austria
Rococo	Baroque
Rococo	Clay
Rococo	France
Rococo	Germany
Rococo	Gypsum
Rococo	Iron
Rococo	Italy
Rococo	Louis_XIV_of_France
Rococo	Munich
Rococo	Neoclassicism
Rococo	Saint_Petersburg
Rococo	Sanssouci
Rococo	Stuttgart
Rococo	Voltaire
Roentgenium	Bismuth
Roentgenium	Chemical_element
Roentgenium	Color
Roentgenium	Darmstadtium
Roentgenium	Electron
Roentgenium	Germany
Roentgenium	Gold
Roentgenium	List_of_elements_by_name
Roentgenium	Phase_(matter)
Roentgenium	Radon
Roentgenium	Ununbium
Roman_Britain	Archaeology
Roman_Britain	Architecture
Roman_Britain	Augustus
Roman_Britain	Bath,_Somerset
Roman_Britain	Boudica
Roman_Britain	British_Isles
Roman_Britain	Canterbury
Roman_Britain	Cologne
Roman_Britain	Danube
Roman_Britain	Dover
Roman_Britain	English_Channel
Roman_Britain	Franks
Roman_Britain	Germany
Roman_Britain	Hadrian's_Wall
Roman_Britain	Industry
Roman_Britain	Ireland
Roman_Britain	Iron
Roman_Britain	Iron_Age
Roman_Britain	Lead
Roman_Britain	London
Roman_Britain	Manchester
Roman_Britain	Mendip_Hills
Roman_Britain	Pearl
Roman_Britain	Roman_Empire
Roman_Britain	Roman_road
Roman_Britain	Romania
Roman_Britain	Rome
Roman_Britain	Scotland
Roman_Britain	Tin
Roman_Catholic_Church	16th_century
Roman_Catholic_Church	AIDS
Roman_Catholic_Church	Africa
Roman_Catholic_Church	Anglicanism
Roman_Catholic_Church	Apostolic_Succession
Roman_Catholic_Church	Art
Roman_Catholic_Church	Asia
Roman_Catholic_Church	Astronomy
Roman_Catholic_Church	Augustine_of_Hippo
Roman_Catholic_Church	Bible
Roman_Catholic_Church	Big_Bang
Roman_Catholic_Church	Birth_control
Roman_Catholic_Church	Book_of_Kells
Roman_Catholic_Church	Christianity
Roman_Catholic_Church	Crusades
Roman_Catholic_Church	Dante_Alighieri
Roman_Catholic_Church	Eastern_Orthodox_Church
Roman_Catholic_Church	First_Crusade
Roman_Catholic_Church	Galileo_Galilei
Roman_Catholic_Church	Genetics
Roman_Catholic_Church	God
Roman_Catholic_Church	Gregor_Mendel
Roman_Catholic_Church	HIV
Roman_Catholic_Church	Industrial_Revolution
Roman_Catholic_Church	J._R._R._Tolkien
Roman_Catholic_Church	Latin
Roman_Catholic_Church	Martin_Luther
Roman_Catholic_Church	Meteorology
Roman_Catholic_Church	Michelangelo
Roman_Catholic_Church	Mona_Lisa
Roman_Catholic_Church	Oceania
Roman_Catholic_Church	Pope
Roman_Catholic_Church	Pope_Benedict_XVI
Roman_Catholic_Church	Pope_John_Paul_II
Roman_Catholic_Church	Pope_Pius_XII
Roman_Catholic_Church	Propaganda
Roman_Catholic_Church	Roman_Empire
Roman_Catholic_Church	Rome
Roman_Catholic_Church	Thomas_Aquinas
Roman_Catholic_Church	Trinity
Roman_Catholic_Church	Uganda
Roman_Catholic_Church	Viking
Roman_Empire	3rd_century
Roman_Empire	Africa
Roman_Empire	Alexander_the_Great
Roman_Empire	Ancient_Rome
Roman_Empire	Architecture
Roman_Empire	Augustus
Roman_Empire	Autocracy
Roman_Empire	Byzantine_Empire
Roman_Empire	Charlemagne
Roman_Empire	Christianity
Roman_Empire	Constantine_I
Roman_Empire	Danube
Roman_Empire	Eastern_Orthodox_Church
Roman_Empire	Edward_Gibbon
Roman_Empire	Franks
Roman_Empire	Holy_Roman_Empire
Roman_Empire	Istanbul
Roman_Empire	Italy
Roman_Empire	List_of_countries_by_system_of_government
Roman_Empire	Lyon
Roman_Empire	Mark_Antony
Roman_Empire	Mesopotamia
Roman_Empire	Monarchy
Roman_Empire	Ottoman_Empire
Roman_Empire	Persian_Empire
Roman_Empire	Philosophy
Roman_Empire	Pompeii
Roman_Empire	Rhine
Roman_Empire	Roman_Britain
Roman_Empire	Rome
Roman_Empire	Romulus_Augustus
Roman_Empire	Sculpture
Roman_Empire	Spain
Roman_Empire	United_States
Roman_Empire	Western_Roman_Empire
Roman_Greece	3rd_century
Roman_Greece	Ancient_Greece
Roman_Greece	Athens
Roman_Greece	Byzantine_Empire
Roman_Greece	Christianity
Roman_Greece	Hellenistic_Greece
Roman_Greece	History_of_Greece
Roman_Greece	Minoan_civilization
Roman_Greece	Olympic_Games
Roman_Greece	Paul_of_Tarsus
Roman_Greece	Rome
Roman_Vishniac	Albert_Einstein
Roman_Vishniac	Anatomy
Roman_Vishniac	Bible
Roman_Vishniac	Botany
Roman_Vishniac	Buddha
Roman_Vishniac	Cuba
Roman_Vishniac	Diamond
Roman_Vishniac	Ecology
Roman_Vishniac	English_language
Roman_Vishniac	France
Roman_Vishniac	German_language
Roman_Vishniac	Germany
Roman_Vishniac	God
Roman_Vishniac	Humanism
Roman_Vishniac	Idolatry
Roman_Vishniac	Insect
Roman_Vishniac	Judaism
Roman_Vishniac	League_of_Nations
Roman_Vishniac	Lisbon
Roman_Vishniac	Lithuania
Roman_Vishniac	Medicine
Roman_Vishniac	Moscow
Roman_Vishniac	Nazi_Germany
Roman_Vishniac	New_York_City
Roman_Vishniac	Numismatics
Roman_Vishniac	Paris
Roman_Vishniac	Philosophy
Roman_Vishniac	Photography
Roman_Vishniac	Poland
Roman_Vishniac	Russia
Roman_Vishniac	Russian_Revolution_of_1917
Roman_Vishniac	Russian_language
Roman_Vishniac	Saint_Petersburg
Roman_Vishniac	Science
Roman_Vishniac	Soviet_Union
Roman_Vishniac	The_Holocaust
Roman_Vishniac	United_States
Roman_Vishniac	Universe
Roman_Vishniac	Visual_arts
Roman_Vishniac	Zionism
Roman_law	3rd_century
Roman_law	8th_century
Roman_law	9th_century
Roman_law	Bologna
Roman_law	Eastern_Orthodox_Church
Roman_law	Europe
Roman_law	Germany
Roman_law	Holy_Roman_Empire
Roman_law	Law
Roman_law	Roman_Catholic_Church
Roman_law	Rome
Roman_law	San_Marino
Roman_law	South_Africa
Roman_law	Western_Roman_Empire
Roman_mythology	1st_century_BC
Roman_mythology	Ancient_Rome
Roman_mythology	Apollo
Roman_mythology	Greek_mythology
Roman_mythology	Italy
Roman_mythology	Mythology
Roman_mythology	Religion
Roman_mythology	Zeus
Roman_road	Albania
Roman_road	Alexander_the_Great
Roman_road	Ancient_Rome
Roman_road	Atlantic_Ocean
Roman_road	Barcelona
Roman_road	Castra
Roman_road	Genoa
Roman_road	Germany
Roman_road	Julius_Caesar
Roman_road	Mark_Antony
Roman_road	Milan
Roman_road	Roman_Empire
Roman_road	Romania
Roman_road	Rome
Roman_road	Spain
Roman_road	Turkey
Roman_road	United_Kingdom
Roman_road	Watling_Street
Roman_villa	Africa
Roman_villa	Franks
Roman_villa	House
Roman_villa	Poland
Roman_villa	Roman_Empire
Roman_villa	Rome
Romania	Atheism
Romania	Battle_of_Vaslui
Romania	Black_Sea
Romania	Bucharest
Romania	Bulgaria
Romania	Christianity
Romania	Cold_War
Romania	Communism
Romania	Davis_Cup
Romania	Europe
Romania	European_Union
Romania	Football_(soccer)
Romania	French_language
Romania	German_language
Romania	Germany
Romania	Hungary
Romania	Israel
Romania	Jew
Romania	List_of_countries_by_system_of_government
Romania	Literacy
Romania	Moldova
Romania	Monarchy
Romania	NATO
Romania	Nadia_Comăneci
Romania	Nazi_Germany
Romania	Nazism
Romania	Poland
Romania	Portuguese_language
Romania	Rugby_World_Cup
Romania	Soviet_Union
Romania	Spain
Romania	The_Holocaust
Romania	The_Wall_Street_Journal
Romania	Time_zone
Romania	World_Heritage_Site
Romania	World_War_I
Romanticism	20th_century
Romanticism	Age_of_Enlightenment
Romanticism	Aleksandr_Pushkin
Romanticism	Edgar_Allan_Poe
Romanticism	Folklore
Romanticism	Frédéric_Chopin
Romanticism	Henry_David_Thoreau
Romanticism	Industrial_Revolution
Romanticism	Johann_Wolfgang_Goethe
Romanticism	John_Constable
Romanticism	Joseph_Haydn
Romanticism	Ludwig_van_Beethoven
Romanticism	Napoleon_I_of_France
Romanticism	Napoleonic_Wars
Romanticism	Nationalism
Romanticism	Poland
Romanticism	Richard_Wagner
Romanticism	Robert_Schumann
Romanticism	Roman_Catholic_Church
Romanticism	Russia
Romanticism	Samuel_Taylor_Coleridge
Romanticism	Victor_Hugo
Romanticism	Walt_Whitman
Romanticism	William_Butler_Yeats
Rome	15th_century
Rome	17th_century
Rome	19th_century
Rome	1st_century
Rome	20th_century
Rome	4th_century
Rome	Ancient_Greece
Rome	Ancient_Rome
Rome	Beijing
Rome	Bulgaria
Rome	Byzantine_Empire
Rome	Capital
Rome	Charlemagne
Rome	Christianity
Rome	Europe
Rome	European_Union
Rome	Football_(soccer)
Rome	France
Rome	Glasgow
Rome	Islam
Rome	Italy
Rome	Japan
Rome	Judaism
Rome	Latin
Rome	Malta
Rome	Middle_East
Rome	Nazi_Germany
Rome	Paris
Rome	People's_Republic_of_China
Rome	Peru
Rome	Philippines
Rome	Pollution
Rome	Pope
Rome	Renaissance
Rome	Romania
Rome	Scotland
Rome	Seoul
Rome	Serbia
Rome	South_Korea
Rome	Tennis
Rome	Time_zone
Rome	Tokyo
Rome	Tourism
Rome	Ukraine
Rome	United_Kingdom
Rome	United_Nations
Rome	Vatican_City
Rome	Washington,_D.C.
Rome	World_War_II
Romeo_and_Juliet	Arctic_Monkeys
Romeo_and_Juliet	Ben_Jonson
Romeo_and_Juliet	Bob_Dylan
Romeo_and_Juliet	Harry_Potter
Romeo_and_Juliet	Laurence_Olivier
Romeo_and_Juliet	Magic__The_Gathering
Romeo_and_Juliet	Renaissance
Romeo_and_Juliet	Romeo_and_Juliet
Romeo_and_Juliet	Theatre_Royal,_Drury_Lane
Romeo_and_Juliet	William_Shakespeare
Romulus_Augustus	Attila_the_Hun
Romulus_Augustus	Augustus
Romulus_Augustus	Italy
Romulus_Augustus	Latin
Romulus_Augustus	Milan
Romulus_Augustus	Roman_Empire
Romulus_Augustus	Rome
Ronald_Reagan	20th_century
Ronald_Reagan	Abraham_Lincoln
Ronald_Reagan	Alzheimer's_disease
Ronald_Reagan	Angola
Ronald_Reagan	Attack_on_Pearl_Harbor
Ronald_Reagan	Baseball
Ronald_Reagan	Batman
Ronald_Reagan	Bill_Clinton
Ronald_Reagan	California
Ronald_Reagan	Cambodia
Ronald_Reagan	Civil_rights
Ronald_Reagan	Coin
Ronald_Reagan	Cold_War
Ronald_Reagan	Communism
Ronald_Reagan	Dwight_D._Eisenhower
Ronald_Reagan	Economic_inequality
Ronald_Reagan	Economics
Ronald_Reagan	El_Salvador
Ronald_Reagan	England
Ronald_Reagan	Federal_Bureau_of_Investigation
Ronald_Reagan	Florida
Ronald_Reagan	Franklin_D._Roosevelt
Ronald_Reagan	Gaza_Strip
Ronald_Reagan	George_H._W._Bush
Ronald_Reagan	George_W._Bush
Ronald_Reagan	Gerald_Ford
Ronald_Reagan	Grenada
Ronald_Reagan	Harry_S._Truman
Ronald_Reagan	Herbert_Hoover
Ronald_Reagan	Human_rights
Ronald_Reagan	International_Court_of_Justice
Ronald_Reagan	Invasion_of_Grenada
Ronald_Reagan	Iran
Ronald_Reagan	Iraq
Ronald_Reagan	Ireland
Ronald_Reagan	Israel
Ronald_Reagan	Jimmy_Carter
Ronald_Reagan	John_Adams
Ronald_Reagan	John_F._Kennedy
Ronald_Reagan	Jordan
Ronald_Reagan	Kuwait
Ronald_Reagan	Lebanon
Ronald_Reagan	Lithuania
Ronald_Reagan	Margaret_Thatcher
Ronald_Reagan	Marxism
Ronald_Reagan	Mikhail_Gorbachev
Ronald_Reagan	New_York_City
Ronald_Reagan	Nintendo_Entertainment_System
Ronald_Reagan	Panama_Canal
Ronald_Reagan	Pneumonia
Ronald_Reagan	Poland
Ronald_Reagan	President_of_the_United_States
Ronald_Reagan	Richard_Nixon
Ronald_Reagan	Scotland
Ronald_Reagan	Sociology
Ronald_Reagan	South_Africa
Ronald_Reagan	South_America
Ronald_Reagan	South_Korea
Ronald_Reagan	Superman
Ronald_Reagan	United_Nations
Ronald_Reagan	Vietnam_War
Ronald_Reagan	Washington,_D.C.
Ronald_Reagan	West_Bank
Ronald_Reagan	William_Henry_Harrison
Rondane_National_Park	Bear
Rondane_National_Park	Black_Death
Rondane_National_Park	Food
Rondane_National_Park	Metamorphic_rock
Rondane_National_Park	Plant
Rondane_National_Park	Quartz
Rondane_National_Park	Snow
Rondane_National_Park	Wolverine
Rook_(bird)	Binomial_nomenclature
Rook_(bird)	Bird
Rook_(bird)	Cereal
Rook_(bird)	Chordate
Rook_(bird)	Crow
Rook_(bird)	Folklore
Rook_(bird)	Fruit
Rook_(bird)	Human
Rook_(bird)	Iceland
Rook_(bird)	Insect
Rook_(bird)	New_Zealand
Rook_(bird)	Scientific_classification
Rook_(bird)	William_Butler_Yeats
Rosa_Parks	Bill_Clinton
Rosa_Parks	Civil_rights
Rosa_Parks	Condoleezza_Rice
Rosa_Parks	George_W._Bush
Rosa_Parks	Jackie_Robinson
Rosa_Parks	Ku_Klux_Klan
Rosa_Parks	Martin_Luther_King,_Jr.
Rosa_Parks	Ronald_Reagan
Rosa_Parks	South_Africa
Rosa_Parks	Southern_United_States
Rosa_Parks	Stockholm
Rosa_Parks	Super_Bowl_XL
Rosa_Parks	Supreme_Court_of_the_United_States
Rosa_Parks	Sweden
Rosa_Parks	United_States
Rosa_Parks	United_States_Senate
Rosa_Parks	Washington,_D.C.
Rose-ringed_Parakeet	Animal
Rose-ringed_Parakeet	Austria
Rose-ringed_Parakeet	Binomial_nomenclature
Rose-ringed_Parakeet	California
Rose-ringed_Parakeet	Chordate
Rose-ringed_Parakeet	Dorset
Rose-ringed_Parakeet	Guinea
Rose-ringed_Parakeet	India
Rose-ringed_Parakeet	Iran
Rose-ringed_Parakeet	London
Rose-ringed_Parakeet	Margate
Rose-ringed_Parakeet	Myanmar
Rose-ringed_Parakeet	Ramsgate
Rose-ringed_Parakeet	Somalia
Rose-ringed_Parakeet	Tehran
Rose-ringed_Parakeet	Uganda
Rosemary	Binomial_nomenclature
Rosemary	Cultivar
Rosemary	Flower
Rosemary	Garden
Rosemary	Latin
Rosemary	Plant
Rosemary	Scientific_classification
Rosemary	William_Shakespeare
Rosetta_Stone	Alexander_the_Great
Rosetta_Stone	Library_of_Alexandria
Rosetta_Stone	Macintosh
Rosetta_Stone	Napoleon_I_of_France
Rotterdam	Amsterdam
Rotterdam	Antwerp
Rotterdam	Aruba
Rotterdam	Asia
Rotterdam	Belgium
Rotterdam	Bridge
Rotterdam	Brussels
Rotterdam	Dam
Rotterdam	Europe
Rotterdam	France
Rotterdam	Germany
Rotterdam	Luftwaffe
Rotterdam	Morocco
Rotterdam	Netherlands_Antilles
Rotterdam	North_Africa
Rotterdam	North_Sea
Rotterdam	Oil_refinery
Rotterdam	Suriname
Rotterdam	The_Hague
Rotterdam	Tourism
Rotterdam	World_War_II
Rowan_Williams	Anglican_Communion
Rowan_Williams	Anglicanism
Rowan_Williams	Church_of_England
Rowan_Williams	England
Rowan_Williams	English_Reformation
Rowan_Williams	Evolution
Rowan_Williams	Henry_VIII_of_England
Rowan_Williams	Pope
Rowan_Williams	Pope_John_Paul_II
Rowan_Williams	University_of_Cambridge
Rowan_Williams	Wales
Royal_Air_Force	2004_Indian_Ocean_earthquake
Royal_Air_Force	Afghanistan
Royal_Air_Force	Bosnia_and_Herzegovina
Royal_Air_Force	British_Empire
Royal_Air_Force	British_monarchy
Royal_Air_Force	Cold_War
Royal_Air_Force	Europe
Royal_Air_Force	Falkland_Islands
Royal_Air_Force	George_V_of_the_United_Kingdom
Royal_Air_Force	Gibraltar
Royal_Air_Force	Heraldry
Royal_Air_Force	Iraq
Royal_Air_Force	Latin
Royal_Air_Force	Lithuania
Royal_Air_Force	London
Royal_Air_Force	Luftwaffe
Royal_Air_Force	Middle_East
Royal_Air_Force	Norway
Royal_Air_Force	Royal_Navy
Royal_Air_Force	Saudi_Arabia
Royal_Air_Force	Soviet_Union
Royal_Air_Force	Union_Flag
Royal_Air_Force	United_Nations
Royal_Dutch_Shell	Amsterdam
Royal_Dutch_Shell	BBC
Royal_Dutch_Shell	BP
Royal_Dutch_Shell	Coal
Royal_Dutch_Shell	Employment
Royal_Dutch_Shell	Energy
Royal_Dutch_Shell	Houston,_Texas
Royal_Dutch_Shell	Human_rights
Royal_Dutch_Shell	Hydrogen
Royal_Dutch_Shell	Ireland
Royal_Dutch_Shell	Natural_gas
Royal_Dutch_Shell	Netherlands
Royal_Dutch_Shell	Nuclear_power
Royal_Dutch_Shell	Oil_refinery
Royal_Dutch_Shell	Petroleum
Royal_Dutch_Shell	Russia
Royal_Dutch_Shell	South_Africa
Royal_Dutch_Shell	The_Hague
Royal_Dutch_Shell	United_Kingdom
Royal_Dutch_Shell	United_States
Royal_Dutch_Shell	United_States_dollar
Royal_Geographical_Society	Charles_Darwin
Royal_Geographical_Society	David_Livingstone
Royal_Geographical_Society	Elizabeth_II_of_the_United_Kingdom
Royal_Geographical_Society	London
Royal_Geographical_Society	Tourism
Royal_Geographical_Society	Transport
Royal_Geographical_Society	United_Kingdom
Royal_Geographical_Society	Victoria_of_the_United_Kingdom
Royal_Geographical_Society	William_IV_of_the_United_Kingdom
Royal_Grammar_School_Worcester	Buckingham_Palace
Royal_Grammar_School_Worcester	Chess
Royal_Grammar_School_Worcester	Elizabeth_I_of_England
Royal_Grammar_School_Worcester	Henry_VIII_of_England
Royal_Grammar_School_Worcester	Rugby_football
Royal_Grammar_School_Worcester	Stained_glass
Royal_Grammar_School_Worcester	Tennis
Royal_Grammar_School_Worcester	Victoria_of_the_United_Kingdom
Royal_Marines	15th_Marine_Expeditionary_Unit
Royal_Marines	American_Revolutionary_War
Royal_Marines	Antwerp
Royal_Marines	Barbados
Royal_Marines	Belgium
Royal_Marines	China
Royal_Marines	Crimean_War
Royal_Marines	Cuba
Royal_Marines	Dartmoor
Royal_Marines	Dorset
Royal_Marines	George_III_of_the_United_Kingdom
Royal_Marines	George_IV_of_the_United_Kingdom
Royal_Marines	Germany
Royal_Marines	Gibraltar
Royal_Marines	Iraq
Royal_Marines	Kosovo
Royal_Marines	Latin
Royal_Marines	Madagascar
Royal_Marines	Myanmar
Royal_Marines	Napoleonic_Wars
Royal_Marines	Netherlands
Royal_Marines	North_Korea
Royal_Marines	Northern_Ireland
Royal_Marines	Norway
Royal_Marines	Portsmouth
Royal_Marines	Royal_Navy
Royal_Marines	Sierra_Leone
Royal_Marines	Stanley,_Falkland_Islands
Royal_Marines	United_Kingdom
Royal_Marines	United_States
Royal_Marines	Victoria_Cross
Royal_National_Theatre	Ancient_Greece
Royal_National_Theatre	Arcadia_(play)
Royal_National_Theatre	Democracy
Royal_National_Theatre	England
Royal_National_Theatre	Henrik_Ibsen
Royal_National_Theatre	Laurence_Olivier
Royal_National_Theatre	St_Paul's_Cathedral
Royal_Navy	Acts_of_Union_1707
Royal_Navy	Aircraft_carrier
Royal_Navy	Alfred_the_Great
Royal_Navy	Argentina
Royal_Navy	Battle_of_Hastings
Royal_Navy	Battle_of_Normandy
Royal_Navy	Bosnia_and_Herzegovina
Royal_Navy	British_Empire
Royal_Navy	British_monarchy
Royal_Navy	Charles_I_of_England
Royal_Navy	Edward_III_of_England
Royal_Navy	Elizabeth_II_of_the_United_Kingdom
Royal_Navy	Elizabeth_I_of_England
Royal_Navy	England
Royal_Navy	English_Channel
Royal_Navy	Evolution
Royal_Navy	France
Royal_Navy	Francis_Drake
